,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Region,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
7500,715128408,Existing Customer,49,F,2,Unknown,Married,Less than $40K,Blue,England,36,5,3,3,1438.3,863,575.3,4482.0,67,0.6
7501,717856983,Existing Customer,42,F,5,Uneducated,Married,Unknown,Blue,England,29,3,2,3,1840.0,1267,573.0,4515.0,76,0.689
7502,778231983,Existing Customer,49,F,4,Unknown,Single,$40K - $60K,Blue,England,39,6,2,3,7382.0,1326,6056.0,4792.0,65,0.18
7503,823908858,Existing Customer,51,M,4,Unknown,Married,$80K - $120K,Blue,England,47,4,3,2,3861.0,622,3239.0,4816.0,81,0.161
7504,798011733,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,England,47,4,1,2,1562.0,751,811.0,4574.0,81,0.481
7505,717945108,Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,Scotland,36,6,1,2,3088.0,1477,1611.0,5095.0,77,0.478
7506,712560558,Existing Customer,55,F,3,College,Single,Less than $40K,Blue,Scotland,42,5,2,1,1438.3,0,1438.3,4660.0,87,0.0
7507,711391308,Existing Customer,46,F,4,Uneducated,Married,$40K - $60K,Blue,Scotland,34,6,3,3,2168.0,1704,464.0,4584.0,92,0.786
7508,717688233,Existing Customer,34,F,2,High School,Married,$40K - $60K,Blue,Scotland,28,6,1,0,2432.0,851,1581.0,4760.0,69,0.35
7509,721093608,Existing Customer,44,M,2,High School,Single,$40K - $60K,Blue,Scotland,31,5,1,1,2197.0,0,2197.0,4548.0,64,0.0
7510,712669983,Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,Wales,30,5,3,3,10009.0,1604,8405.0,4347.0,75,0.16
7511,790017858,Existing Customer,47,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,England,36,6,1,2,3979.0,1319,2660.0,4598.0,67,0.331
7512,712012758,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,England,41,5,1,3,2189.0,1860,329.0,4195.0,81,0.85
7513,720249183,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,England,31,5,2,3,8243.0,927,7316.0,4503.0,90,0.112
7514,821813058,Existing Customer,42,M,1,High School,Divorced,$80K - $120K,Blue,England,38,4,2,1,11946.0,1172,10774.0,4862.0,77,0.098
7515,778152108,Existing Customer,31,F,0,High School,Single,Less than $40K,Blue,England,23,4,2,3,2239.0,1256,983.0,4986.0,83,0.561
7516,720563958,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,England,38,6,1,3,4025.0,0,4025.0,4445.0,92,0.0
7517,719633508,Existing Customer,52,F,1,Doctorate,Married,Less than $40K,Blue,England,39,3,1,1,1663.0,0,1663.0,4875.0,86,0.0
7518,716689383,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,England,26,4,1,1,3649.0,929,2720.0,3964.0,77,0.255
7519,711420258,Existing Customer,43,M,4,Unknown,Single,Less than $40K,Blue,England,36,5,3,2,1438.3,0,1438.3,4432.0,71,0.0
7520,713177808,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,England,51,5,1,0,2894.0,0,2894.0,5405.0,87,0.0
7521,708897408,Existing Customer,46,M,3,College,Single,$60K - $80K,Blue,England,36,4,2,3,1621.0,787,834.0,4719.0,73,0.486
7522,710855508,Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,England,33,4,3,1,2740.0,1786,954.0,4327.0,70,0.652
7523,710115108,Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,England,37,5,2,3,5562.0,1556,4006.0,4568.0,76,0.28
7524,713920158,Attrited Customer,41,F,3,Uneducated,Unknown,Unknown,Blue,England,36,2,3,1,13733.0,0,13733.0,1591.0,30,0.0
7525,715303608,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,England,36,5,2,1,2374.0,1332,1042.0,4253.0,81,0.561
7526,710897133,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,England,36,5,2,2,2267.0,1357,910.0,4464.0,85,0.599
7527,772813458,Existing Customer,48,F,3,Graduate,Married,Unknown,Blue,England,39,3,1,2,6130.0,1741,4389.0,4264.0,63,0.284
7528,712998033,Attrited Customer,37,M,3,High School,Single,$120K +,Blue,England,36,3,2,2,7361.0,0,7361.0,2109.0,44,0.0
7529,712843983,Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,England,36,3,3,4,1569.0,257,1312.0,2288.0,45,0.164
7530,717947508,Existing Customer,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,England,34,5,1,3,1626.0,1013,613.0,5262.0,83,0.623
7531,719279208,Existing Customer,35,F,1,Unknown,Married,Less than $40K,Blue,England,36,3,1,2,2158.0,1299,859.0,4946.0,73,0.602
7532,711365133,Existing Customer,43,M,1,Unknown,Single,$60K - $80K,Blue,England,31,4,3,1,2283.0,1470,813.0,5100.0,76,0.644
7533,720328008,Existing Customer,57,F,1,High School,Unknown,$40K - $60K,Blue,England,42,3,1,1,2542.0,1884,658.0,4518.0,88,0.741
7534,718183833,Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,Scotland,18,4,2,1,1438.3,0,1438.3,4322.0,68,0.0
7535,717985158,Existing Customer,47,M,2,Graduate,Unknown,$40K - $60K,Blue,Scotland,37,3,3,1,2335.0,1373,962.0,4267.0,81,0.588
7536,771928608,Existing Customer,34,M,1,Uneducated,Single,$60K - $80K,Blue,Scotland,23,6,1,1,2033.0,1832,201.0,4110.0,74,0.901
7537,713355708,Existing Customer,41,F,3,High School,Married,Unknown,Blue,Scotland,31,4,6,3,4739.0,1878,2861.0,5238.0,84,0.396
7538,816761433,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,Scotland,31,5,2,3,5821.0,764,5057.0,5291.0,96,0.131
7539,714245358,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,Scotland,36,3,3,2,2182.0,1566,616.0,3935.0,77,0.718
7540,716313858,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,Scotland,36,6,4,0,3319.0,913,2406.0,4560.0,84,0.275
7541,714868608,Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,Scotland,36,6,3,1,3021.0,1530,1491.0,4105.0,76,0.506
7542,717273333,Existing Customer,47,M,5,College,Married,$80K - $120K,Blue,Scotland,37,3,2,2,23720.799999999996,0,21964.6,4575.0,84,0.0
7543,711631158,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,Scotland,42,6,2,2,1438.3,869,569.3,4664.0,77,0.604
7544,714127383,Attrited Customer,48,F,3,Unknown,Unknown,Unknown,Blue,Scotland,36,3,3,2,4431.0,2517,1914.0,2185.0,48,0.568
7545,790204983,Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,Scotland,40,4,5,3,3131.0,0,3131.0,4507.0,93,0.0
7546,822051858,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,Scotland,22,3,1,3,1486.0,0,1486.0,4535.0,82,0.0
7547,715144383,Existing Customer,40,F,3,High School,Single,Unknown,Blue,Wales,36,3,3,2,6384.0,2034,4350.0,4413.0,83,0.319
7548,717971208,Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,Wales,28,3,3,2,2077.0,0,2077.0,3647.0,69,0.0
7549,718829358,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,Wales,32,3,1,2,1956.0,958,998.0,4977.0,76,0.49
7550,779380908,Attrited Customer,51,M,1,Unknown,Married,$80K - $120K,Blue,England,39,4,3,4,23720.799999999996,946,21964.6,1709.0,37,0.039
7551,714144258,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,England,34,6,2,1,2725.0,2517,208.0,4430.0,66,0.924
7552,797666358,Existing Customer,46,F,4,Uneducated,Unknown,$40K - $60K,Blue,England,40,6,3,1,1474.0,843,631.0,4452.0,65,0.572
7553,709965858,Existing Customer,46,M,1,High School,Married,$120K +,Blue,Scotland,28,4,3,3,9880.0,1792,8088.0,4609.0,80,0.181
7554,779980758,Existing Customer,58,M,2,High School,Divorced,$60K - $80K,Blue,Scotland,46,6,2,0,2467.0,1176,1291.0,4744.0,73,0.477
7555,811775883,Existing Customer,46,M,4,Graduate,Divorced,$60K - $80K,Blue,Scotland,41,4,2,1,5397.0,2336,3061.0,4734.0,96,0.433
7556,799720158,Existing Customer,50,M,1,Graduate,Single,$80K - $120K,Blue,Scotland,44,3,3,2,3370.0,1133,2237.0,4726.0,86,0.336
7557,713011683,Attrited Customer,37,F,3,College,Married,Unknown,Blue,Scotland,24,4,2,4,11239.0,0,11239.0,2055.0,43,0.0
7558,713503983,Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,Scotland,36,5,1,3,2240.0,1231,1009.0,3623.0,71,0.55
7559,712137033,Existing Customer,52,F,2,College,Married,Unknown,Blue,Scotland,45,5,1,2,2737.0,1719,1018.0,4725.0,63,0.628
7560,715910883,Existing Customer,48,F,1,High School,Married,Less than $40K,Blue,Scotland,40,5,4,3,4170.0,1384,2786.0,4532.0,94,0.332
7561,718142958,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,Scotland,27,3,3,2,21839.0,960,20879.0,5623.0,94,0.044
7562,719359458,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,Wales,42,6,3,2,1991.0,0,1991.0,4527.0,66,0.0
7563,714869958,Existing Customer,55,M,2,Uneducated,Single,$120K +,Blue,England,36,6,2,3,23720.799999999996,2364,21964.6,3949.0,71,0.079
7564,771163533,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,England,39,3,2,1,1438.3,635,803.3,4617.0,79,0.441
7565,709028208,Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,England,37,6,3,2,23720.799999999996,1274,21964.6,3361.0,63,0.053
7566,719834208,Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,England,35,6,1,2,2131.0,1288,843.0,4264.0,81,0.604
7567,779305008,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,England,23,3,2,2,2787.0,2053,734.0,4949.0,76,0.737
7568,714506583,Existing Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,England,38,4,3,1,1438.3,0,1438.3,4601.0,78,0.0
7569,712677633,Attrited Customer,42,F,0,Uneducated,Divorced,Unknown,Blue,England,31,3,3,4,2712.0,0,2712.0,2307.0,28,0.0
7570,708450033,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,England,36,6,2,1,2605.0,2269,336.0,5298.0,79,0.871
7571,719606133,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Blue,England,31,3,2,1,5169.0,2296,2873.0,4656.0,88,0.444
7572,789772983,Existing Customer,49,M,3,College,Unknown,$80K - $120K,Blue,Scotland,38,3,3,3,4694.0,0,4694.0,3798.0,56,0.0
7573,720656883,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,Scotland,40,3,3,1,1848.0,501,1347.0,4600.0,69,0.271
7574,718108758,Existing Customer,43,M,2,Unknown,Single,$60K - $80K,Blue,Scotland,36,3,1,2,6039.0,1759,4280.0,4538.0,86,0.291
7575,709408983,Existing Customer,54,M,2,High School,Married,$120K +,Blue,Scotland,42,3,2,3,5256.0,889,4367.0,5078.0,91,0.169
7576,771592458,Existing Customer,48,F,1,Graduate,Unknown,Less than $40K,Blue,Scotland,36,6,2,3,1708.0,1059,649.0,4880.0,79,0.62
7577,778932633,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,Scotland,40,5,3,2,1629.0,1185,444.0,4897.0,83,0.727
7578,708669408,Existing Customer,54,M,5,College,Single,$60K - $80K,Blue,Scotland,45,6,1,3,20401.0,0,20401.0,4637.0,75,0.0
7579,779947908,Existing Customer,56,M,2,Graduate,Divorced,$120K +,Blue,Scotland,45,3,3,1,3296.0,1435,1861.0,4327.0,66,0.435
7580,716007708,Existing Customer,48,M,2,Graduate,Married,$120K +,Blue,Scotland,37,3,1,2,8956.0,1279,7677.0,4814.0,73,0.143
7581,767574108,Existing Customer,49,F,1,College,Married,Less than $40K,Blue,Scotland,43,4,3,2,1438.3,786,652.3,4094.0,64,0.546
7582,720777558,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,Wales,38,6,2,2,2671.0,1713,958.0,4519.0,79,0.641
7583,816841083,Existing Customer,58,F,3,College,Married,Less than $40K,Blue,England,53,4,3,1,2493.0,1566,927.0,4867.0,90,0.628
7584,778849908,Existing Customer,59,F,1,Doctorate,Married,Less than $40K,Blue,England,40,3,3,1,2687.0,2452,235.0,4697.0,81,0.913
7585,708745983,Existing Customer,37,F,2,Unknown,Married,$40K - $60K,Blue,England,36,4,2,2,2208.0,1559,649.0,4686.0,81,0.706
7586,713381433,Attrited Customer,38,F,1,High School,Married,Less than $40K,Blue,England,28,3,3,3,4196.0,731,3465.0,1868.0,30,0.174
7587,779404383,Existing Customer,47,F,5,Uneducated,Divorced,Unknown,Blue,England,36,6,2,3,12581.0,1235,11346.0,4427.0,76,0.098
7588,718607883,Existing Customer,41,M,3,Post-Graduate,Single,$80K - $120K,Blue,England,30,4,2,2,17890.0,2517,15373.0,4831.0,81,0.141
7589,710542983,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,England,21,4,6,0,1930.0,0,1930.0,5033.0,87,0.0
7590,709769283,Existing Customer,36,F,4,Unknown,Divorced,Unknown,Blue,England,36,6,3,3,8513.0,0,8513.0,4162.0,70,0.0
7591,721253508,Existing Customer,40,M,3,High School,Married,$80K - $120K,Blue,Scotland,36,6,3,1,9599.0,2356,7243.0,4754.0,84,0.245
7592,801037833,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,Scotland,32,6,2,3,23720.799999999996,2517,675.0,4236.0,87,0.789
7593,711452583,Existing Customer,43,F,4,Graduate,Unknown,Unknown,Blue,Scotland,36,6,5,1,2778.0,2517,261.0,4575.0,60,0.906
7594,716697708,Attrited Customer,61,F,1,High School,Single,Unknown,Blue,Scotland,52,3,2,4,3293.0,0,3293.0,3121.0,56,0.0
7595,708176208,Existing Customer,48,F,1,Graduate,Married,$40K - $60K,Blue,Scotland,36,4,4,1,7268.0,0,7268.0,4199.0,80,0.0
7596,716474358,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,Scotland,35,5,3,2,1721.0,729,992.0,4853.0,74,0.424
7597,713121408,Existing Customer,38,M,3,College,Married,$80K - $120K,Blue,England,30,5,3,2,3976.0,1667,2309.0,4372.0,69,0.419
7598,794567133,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,England,35,5,2,3,1954.0,808,1146.0,4897.0,70,0.414
7599,717609633,Existing Customer,44,M,3,Unknown,Married,$120K +,Blue,England,32,6,2,2,12725.0,1759,10966.0,4139.0,58,0.138
7600,708899283,Existing Customer,40,F,3,Uneducated,Single,Unknown,Blue,England,28,3,3,3,2690.0,1935,755.0,4917.0,81,0.719
7601,772415808,Existing Customer,48,F,5,Post-Graduate,Married,$40K - $60K,Blue,England,38,3,3,1,2926.0,716,2210.0,4219.0,78,0.245
7602,716176683,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,England,33,5,1,1,2371.0,1748,623.0,4460.0,78,0.737
7603,709245783,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,England,27,5,1,1,7751.0,1965,5786.0,4543.0,90,0.254
7604,720507108,Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,England,28,3,3,2,1601.0,0,1601.0,2339.0,41,0.0
7605,716751858,Attrited Customer,34,F,1,Unknown,Married,Less than $40K,Blue,England,36,2,3,3,2401.0,496,1905.0,2597.0,40,0.207
7606,712829808,Attrited Customer,39,M,3,Uneducated,Married,$60K - $80K,Blue,England,29,4,3,4,2187.0,0,2187.0,2031.0,40,0.0
7607,711900033,Existing Customer,57,F,0,Doctorate,Married,Unknown,Blue,England,46,5,2,1,4661.0,1734,2927.0,5242.0,81,0.372
7608,712566258,Existing Customer,40,F,2,Post-Graduate,Divorced,Unknown,Blue,England,27,6,3,1,8494.0,2023,6471.0,4486.0,77,0.238
7609,712732908,Existing Customer,36,M,4,Graduate,Married,$80K - $120K,Blue,England,36,5,3,1,2262.0,1450,812.0,4116.0,84,0.641
7610,717908208,Existing Customer,43,F,3,Graduate,Divorced,Less than $40K,Blue,England,36,6,1,2,2525.0,1595,930.0,4859.0,82,0.632
7611,826136283,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,England,34,3,3,2,2450.0,1981,469.0,4352.0,66,0.809
7612,778714833,Existing Customer,36,F,4,College,Married,Unknown,Blue,England,18,4,3,2,3926.0,1760,2166.0,4890.0,92,0.448
7613,779302233,Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,England,22,4,2,3,1438.3,0,1438.3,2502.0,45,0.0
7614,778659108,Existing Customer,51,F,2,High School,Single,Unknown,Blue,England,31,6,2,1,4789.0,2203,2586.0,4718.0,81,0.46
7615,720374808,Existing Customer,41,F,2,Unknown,Unknown,Less than $40K,Blue,England,34,6,3,3,2864.0,1928,936.0,4641.0,78,0.673
7616,719592483,Existing Customer,43,F,5,Graduate,Single,Unknown,Blue,England,34,6,6,3,4607.0,2440,2167.0,4825.0,77,0.53
7617,714702033,Existing Customer,43,F,4,Graduate,Unknown,Less than $40K,Blue,Scotland,34,5,3,3,1971.0,979,992.0,5446.0,75,0.497
7618,717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,Scotland,44,3,3,3,1473.0,0,1473.0,2836.0,48,0.0
7619,779122908,Existing Customer,55,F,3,Graduate,Single,$40K - $60K,Blue,Scotland,37,5,1,2,3187.0,1437,1750.0,4511.0,82,0.451
7620,710676483,Existing Customer,38,F,2,Unknown,Married,Less than $40K,Blue,Scotland,36,4,2,2,5589.0,0,5589.0,4064.0,77,0.0
7621,827712108,Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,Scotland,38,5,1,2,2346.0,1373,973.0,4432.0,72,0.585
7622,769200858,Existing Customer,34,F,4,Graduate,Single,Less than $40K,Blue,Scotland,28,3,2,3,1438.3,0,1438.3,4626.0,86,0.0
7623,779114283,Existing Customer,40,F,5,High School,Single,Less than $40K,Blue,Scotland,22,3,1,2,1826.0,944,882.0,4528.0,65,0.517
7624,771061008,Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,Scotland,27,4,2,3,2208.0,0,2208.0,2659.0,56,0.0
7625,716201133,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,Scotland,36,4,3,1,1476.0,0,1476.0,4279.0,76,0.0
7626,817968783,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,England,46,6,3,1,2927.0,1499,1428.0,4670.0,70,0.512
7627,826480308,Existing Customer,53,M,3,Graduate,Unknown,$80K - $120K,Blue,England,49,5,2,1,4778.0,1869,2909.0,5489.0,74,0.391
7628,720307683,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,England,36,3,2,2,1438.3,743,695.3,4484.0,78,0.517
7629,709618308,Existing Customer,46,F,3,High School,Single,$40K - $60K,Silver,England,40,4,3,1,16239.0,1487,14752.0,3838.0,48,0.092
7630,710119233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,Scotland,26,5,2,1,11726.0,1925,9801.0,4186.0,63,0.164
7631,789419658,Existing Customer,47,F,4,College,Married,Unknown,Blue,Scotland,38,3,2,1,1438.3,0,1438.3,4503.0,89,0.0
7632,789800358,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,Scotland,34,6,1,3,2647.0,1288,1359.0,4730.0,78,0.487
7633,715466133,Existing Customer,50,F,1,Doctorate,Married,Unknown,Blue,Scotland,40,3,3,1,2492.0,1410,1082.0,4374.0,75,0.566
7634,717659883,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,England,36,3,3,3,2418.0,1106,1312.0,3541.0,64,0.457
7635,781942983,Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,England,44,5,3,1,17827.0,0,17827.0,5010.0,88,0.0
7636,712755783,Existing Customer,49,F,1,Graduate,Divorced,$40K - $60K,Blue,Scotland,40,3,2,3,1438.3,0,1438.3,3886.0,77,0.0
7637,779551533,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,Scotland,39,4,3,3,1764.0,0,1764.0,4857.0,92,0.0
7638,714405183,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,Scotland,36,4,2,2,1776.0,1519,257.0,4295.0,60,0.855
7639,801783108,Existing Customer,46,M,3,College,Married,$120K +,Blue,Scotland,40,6,3,3,1438.3,0,1438.3,4833.0,69,0.0
7640,779839758,Existing Customer,47,F,2,Post-Graduate,Single,Unknown,Blue,England,31,3,2,3,1491.0,0,1491.0,4634.0,92,0.0
7641,820648608,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,England,41,3,1,3,2552.0,1879,673.0,4153.0,79,0.736
7642,787587033,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,England,32,3,1,2,2996.0,1992,1004.0,4463.0,87,0.665
7643,813967983,Existing Customer,44,F,2,College,Married,$40K - $60K,Blue,England,39,4,1,2,1701.0,775,926.0,4471.0,71,0.456
7644,718067658,Existing Customer,68,F,3,Unknown,Single,Unknown,Blue,England,40,6,3,1,3998.0,0,3998.0,4223.0,79,0.0
7645,709952658,Existing Customer,46,F,3,Graduate,Unknown,Less than $40K,Blue,England,33,6,3,2,3025.0,2491,534.0,4460.0,62,0.823
7646,720824883,Attrited Customer,48,F,1,Unknown,Single,Less than $40K,Blue,England,40,3,1,2,3251.0,2517,734.0,2483.0,50,0.774
7647,789631908,Existing Customer,51,M,4,High School,Single,$60K - $80K,Blue,England,45,3,1,2,3031.0,1787,1244.0,4690.0,85,0.59
7648,789089958,Existing Customer,57,M,2,High School,Single,$60K - $80K,Silver,England,45,5,2,3,23720.799999999996,0,21964.6,3662.0,81,0.0
7649,715847058,Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,England,36,3,3,3,1863.0,1853,10.0,2462.0,40,0.995
7650,721256808,Existing Customer,35,F,2,Unknown,Single,Less than $40K,Blue,England,20,6,1,2,2691.0,1935,756.0,4365.0,86,0.719
7651,721269108,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,England,33,5,3,3,2288.0,1249,1039.0,4504.0,87,0.546
7652,712770408,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,England,36,6,3,2,3413.0,0,3413.0,2285.0,40,0.0
7653,767958933,Existing Customer,40,M,4,College,Married,$40K - $60K,Silver,England,34,3,2,1,15471.0,1291,14180.0,3993.0,77,0.083
7654,779866458,Existing Customer,40,F,5,Uneducated,Married,Less than $40K,Blue,England,24,6,1,1,2038.0,793,1245.0,3513.0,67,0.389
7655,721246833,Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,England,36,6,2,3,1953.0,1089,864.0,4636.0,70,0.558
7656,710752233,Attrited Customer,43,F,5,High School,Unknown,$40K - $60K,Blue,England,24,3,2,2,4430.0,2203,2227.0,2742.0,49,0.497
7657,709813008,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,England,35,5,3,0,3398.0,2415,983.0,4509.0,93,0.711
7658,710219658,Existing Customer,48,F,3,Doctorate,Married,Unknown,Blue,Scotland,44,4,3,3,2021.0,1186,835.0,4633.0,74,0.587
7659,789121233,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,Scotland,41,5,1,3,2329.0,2290,39.0,4609.0,76,0.983
7660,715146558,Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,Scotland,36,1,3,2,1696.0,0,1696.0,2325.0,56,0.0
7661,720205608,Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,Scotland,36,6,1,1,4222.0,0,4222.0,4487.0,77,0.0
7662,778606308,Attrited Customer,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,Scotland,25,2,2,3,6614.0,1881,4733.0,3016.0,51,0.284
7663,710438358,Attrited Customer,42,F,1,Uneducated,Single,Less than $40K,Blue,Scotland,35,4,3,3,3241.0,0,3241.0,2152.0,43,0.0
7664,712562433,Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,Scotland,30,3,3,3,4204.0,0,4204.0,2316.0,43,0.0
7665,718186233,Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,Scotland,26,4,2,3,3234.0,971,2263.0,3989.0,71,0.3
7666,713717283,Attrited Customer,40,F,3,Unknown,Single,$40K - $60K,Blue,Scotland,29,3,3,3,2473.0,2332,141.0,1738.0,32,0.943
7667,713822208,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,Wales,33,3,3,3,4836.0,493,4343.0,1870.0,45,0.102
